close,high,low,open,volume,returns,range,ma_12,ma_21,hmm,ma_signal,hmm_signal,main_signal,log_returns_benchmark,benchmark_product,benchmark_product_exp,log_returns_strategy,log_returns_product,strategy_product_exp
hbar_usd,hbar_usd,hbar_usd,hbar_usd,hbar_usd,,,,,,,,,,,,,,
0.3762960135936737,0.41209399700164795,0.3615100085735321,0.4093410074710846,463917652,-0.0796750552370673,0.13992417147097314,0.34042749802271527,0.34682490428288776,0,0.0,1,0.0,-0.08302847047050581,1.5374218584740904,3.6525797861266422,-0.0,0.7593305814772711,1.1368452977846268
0.38148799538612366,0.38472598791122437,0.36483100056648254,0.3751569986343384,358020676,0.013797599774884262,0.05453206365097918,0.3455149978399277,0.35035947532880873,1,0.0,1,0.0,0.013703279500423363,1.5511251379745137,3.716774219936333,0.0,0.7593305814772711,1.1368452977846268
0.3516030013561249,0.38220399618148804,0.33060601353645325,0.38032498955726624,473030691,-0.07833796709579455,0.15607091381399063,0.34705966462691623,0.35052952312287833,0,0.0,1,0.0,-0.08157668129682377,1.46954845667769,3.347271716296669,-0.0,0.7593305814772711,1.1368452977846268
0.3470520079135895,0.37112998962402344,0.34370899200439453,0.3506090044975281,405408000,-0.012943556866643169,0.07977969229061754,0.34946224838495255,0.35076109426362173,2,0.0,0,0.0,-0.013028054625125499,1.4565204020525644,3.2910025576220336,-0.0,0.7593305814772711,1.1368452977846268
0.31154701113700867,0.35002899169921875,0.25510498881340027,0.34751299023628235,473030138,-0.10230454216366613,0.37209779129506493,0.3481254999836286,0.349283618586404,3,0.0,1,0.0,-0.10792440201135943,1.348596000041205,2.852013505541391,-0.0,0.7593305814772711,1.1368452977846268
0.28974899649620056,0.32204699516296387,0.2701979875564575,0.31191301345825195,441181829,-0.06996701576835873,0.19189264907338566,0.34735774993896484,0.34508857131004333,3,1.0,1,0.0,-0.07253522654802831,1.2760607734931766,2.5824996158592457,-0.0,0.7593305814772711,1.1368452977846268
0.3221530020236969,0.3450370132923126,0.2645510137081146,0.28865501284599304,578913074,0.11183474634715851,0.3042362168870769,0.3469218338529269,0.3416576186815898,2,1.0,0,1.0,0.1060115753848823,1.3820723488780589,2.983147551687657,0.1168221733449766,0.8761527548222476,1.401642203507948
0.29219698905944824,0.32442501187324524,0.28846099972724915,0.32442501187324524,403711180,-0.0929869123555308,0.12467547495155817,0.3430836672584216,0.3380347135521117,3,1.0,1,0.0,-0.09759839937411689,1.284473949503942,2.6127669593997296,-0.0,0.8761527548222476,1.401642203507948
0.2584860026836395,0.30450400710105896,0.25231799483299255,0.29168701171875,375967064,-0.11537075205436198,0.20682635934312943,0.33712908377250034,0.3335179516247341,3,1.0,1,1.0,-0.12258665062440921,1.1618872988795328,2.1959593182966324,-0.12153251125201729,0.7546202435702304,1.1268037025965238
0.2687479853630066,0.2687479853630066,0.20292100310325623,0.25830700993537903,467257700,0.03970034188631355,0.32439708681241997,0.33042633285125095,0.32895966512816294,3,1.0,1,1.0,0.038932538833428655,1.2008198377129615,2.3228399958877586,0.03908194219643074,0.7937021857666611,1.2115689278686284
0.2444619983434677,0.2689700126647949,0.23838500678539276,0.26860201358795166,299084285,-0.0903671407498553,0.12830087886750552,0.32105449959635735,0.325341760402634,0,0.0,1,1.0,-0.09471421225311102,1.1061056254598505,2.022564446290121,-0.09676363297158332,0.6969385527950778,1.0075971371572865
0.24509400129318237,0.26577499508857727,0.23281599581241608,0.24382899701595306,303433858,0.0025852809598108095,0.1415667302461332,0.3074062503874302,0.32115256999220165,0,0.0,1,0.0,0.002581944869573573,1.108687570329424,2.030378624602916,0.0,0.6969385527950778,1.0075971371572865
0.28476300835609436,0.2907400131225586,0.2427929937839508,0.24598200619220734,348062501,0.16185221528722682,0.1974810664482083,0.2997784999509652,0.31955933216072263,0,0.0,1,0.0,0.15001546900519394,1.2587030393346181,2.520852118153958,0.0,0.6969385527950778,1.0075971371572865
